caseyear,state,st_case,statename,ve_total,ve_forms,pvh_invl,peds,pernotmvit,permvit,persons,county,countyname,city,cityname,day,month,monthname,year,day_week,day_weekname,hour,hourname,minute,minutename,nhs,nhsname,rur_urb,rur_urbname,func_sys,func_sysname,rd_owner,rd_ownername,route,routename,tway_id,tway_id2,milept,mileptname,latitude,latitudename,longitud,longitudname,sp_jur,sp_jurname,harm_ev,harm_evname,man_coll,man_collname,reljct1,reljct1name,reljct2,reljct2name,typ_int,typ_intname,wrk_zone,wrk_zonename,road_fnc,road_fncname,rel_road,rel_roadname,lgt_cond,lgt_condname,weather1,weather1name,weather2,weather2name,weather,weathername,sch_bus,sch_busname,rail,railname,not_hour,not_hourname,not_min,not_minname,arr_hour,arr_hourname,arr_min,arr_minname,hosp_hr,hosp_hrname,hosp_mn,hosp_mnname,cf1,cf1name,cf2,cf2name,cf3,cf3name,fatals,drunk_dr
2014,1,10208,Alabama,1,1,0,0,0,1,1,67,HENRY (67),0,NOT APPLICABLE,18,4,April,2014,6,Friday,8,8:00am-8:59am,30,30,1,This section IS ON the NHS,,,,,,,2,U.S. Highway,US-SR 1,,461,461,31.63379167,31.63379167,-85.279694440,-85.279694440,0,No Special Jurisdiction,34,Ditch,0,Not a Collision with Motor Vehicle In-Transport,0,No,1,Non-Junction,1,Not an Intersection,0,None,2,Rural-Principal Arterial-Other,3,On Median,1,Daylight,2,Rain,0,No Additional Atmospheric Conditions,2,Rain,0,No,0000000,Not Applicable,99,Unknown,99,Unknown,8,8:00am-8:59am,42,42,99,Unknown,99,Unknown EMS Hospital Arrival Time,0,None,0,None,0,None,1,0
2014,1,10209,Alabama,1,1,0,0,0,1,1,127,WALKER (127),0,NOT APPLICABLE,18,4,April,2014,6,Friday,11,11:00am-11:59am,25,25,0,This section IS NOT on the NHS,,,,,,,4,County Road,CR-RUSSELL DAIRY ROAD,,0,None,33.90768889,33.90768889,-87.308361110,-87.308361110,0,No Special Jurisdiction,1,Rollover/Overturn,0,Not a Collision with Motor Vehicle In-Transport,0,No,1,Non-Junction,1,Not an Intersection,0,None,16,Urban-Local Road or Street,4,On Roadside,1,Daylight,10,Cloudy,0,No Additional Atmospheric Conditions,10,Cloudy,0,No,0000000,Not Applicable,99,Unknown,99,Unknown,11,11:00am-11:59am,44,44,88,"Not Applicable (Not Transported) ",88,Not Applicable (Not Transported),0,None,0,None,0,None,1,0
2014,1,10210,Alabama,1,1,0,0,0,1,1,27,CLAY (27),0,NOT APPLICABLE,19,4,April,2014,7,Saturday,17,5:00pm-5:59pm,15,15,0,This section IS NOT on the NHS,,,,,,,4,County Road,CR-ABEL RD,,0,None,33.49392778,33.49392778,-85.747458330,-85.747458330,0,No Special Jurisdiction,11,Live Animal,0,Not a Collision with Motor Vehicle In-Transport,0,No,1,Non-Junction,1,Not an Intersection,0,None,4,Rural-Major Collector,1,On Roadway,1,Daylight,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,0,No,0000000,Not Applicable,99,Unknown,99,Unknown,17,5:00pm-5:59pm,37,37,88,"Not Applicable (Not Transported) ",88,Not Applicable (Not Transported),0,None,0,None,0,None,1,0
2014,1,10211,Alabama,1,1,0,0,0,1,1,125,TUSCALOOSA (125),3050,TUSCALOOSA,21,4,April,2014,2,Monday,8,8:00am-8:59am,0,0,0,This section IS NOT on the NHS,,,,,,,6,Local Street - Municipality,NEW WATERMELON ROAD,,0,None,33.27431944,33.27431944,-87.490808330,-87.490808330,0,No Special Jurisdiction,34,Ditch,0,Not a Collision with Motor Vehicle In-Transport,0,No,1,Non-Junction,1,Not an Intersection,0,None,14,Urban-Minor Arterial,4,On Roadside,1,Daylight,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,0,No,0000000,Not Applicable,88,Not Applicable (Not Notified),88,Not Applicable (Not Notified),88,"Not Applicable ",88,Not Applicable,88,"Not Applicable (Not Transported) ",88,Not Applicable (Not Transported),0,None,0,None,0,None,1,0
2014,1,10212,Alabama,2,2,0,0,0,4,4,97,MOBILE (97),0,NOT APPLICABLE,17,2,February,2014,2,Monday,10,10:00am-10:59am,35,35,1,This section IS ON the NHS,,,,,,,2,U.S. Highway,US-SR 42,DENMARK RD,145,145,30.75878333,30.75878333,-88.221861110,-88.221861110,0,No Special Jurisdiction,12,"Motor Vehicle In-Transport ",6,"Angle ",0,No,2,Intersection,2,Four-Way Intersection,0,None,2,Rural-Principal Arterial-Other,1,On Roadway,1,Daylight,10,Cloudy,0,No Additional Atmospheric Conditions,10,Cloudy,0,No,0000000,Not Applicable,99,Unknown,99,Unknown,10,10:00am-10:59am,50,50,99,Unknown,99,Unknown EMS Hospital Arrival Time,0,None,0,None,0,None,1,0
2014,1,10213,Alabama,2,2,0,0,0,4,4,103,MORGAN (103),1590,HARTSELLE,11,4,April,2014,6,Friday,9,9:00am-9:59am,20,20,0,This section IS NOT on the NHS,,,,,,,3,State Highway,SR-36,,177,177,34.44058611,34.44058611,-87.002536110,-87.002536110,0,No Special Jurisdiction,12,"Motor Vehicle In-Transport ",2,Front-to-Front,0,No,1,Non-Junction,1,Not an Intersection,0,None,13,Urban-Other Principal Arterial,1,On Roadway,1,Daylight,10,Cloudy,0,No Additional Atmospheric Conditions,10,Cloudy,0,No,0000000,Not Applicable,99,Unknown,99,Unknown,9,9:00am-9:59am,26,26,99,Unknown,99,Unknown EMS Hospital Arrival Time,0,None,0,None,0,None,2,0
2014,1,10214,Alabama,2,2,0,0,0,3,3,43,CULLMAN (43),830,CULLMAN,16,4,April,2014,4,Wednesday,8,8:00am-8:59am,49,49,1,This section IS ON the NHS,,,,,,,3,State Highway,SR-157,,0,None,34.19857778,34.19857778,-86.803808330,-86.803808330,0,No Special Jurisdiction,12,"Motor Vehicle In-Transport ",6,"Angle ",0,No,8,Driveway Access Related,1,Not an Intersection,0,None,13,Urban-Other Principal Arterial,1,On Roadway,1,Daylight,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,0,No,0000000,Not Applicable,99,Unknown,99,Unknown,8,8:00am-8:59am,57,57,99,Unknown,99,Unknown EMS Hospital Arrival Time,0,None,0,None,0,None,1,0
2014,1,10215,Alabama,2,2,0,0,0,3,3,43,CULLMAN (43),830,CULLMAN,19,4,April,2014,7,Saturday,11,11:00am-11:59am,57,57,1,This section IS ON the NHS,,,,,,,3,State Highway,SR-69,,0,None,34.18200556,34.18200556,-86.816930560,-86.816930560,0,No Special Jurisdiction,12,"Motor Vehicle In-Transport ",1,"Front-to-Rear ",0,No,1,Non-Junction,1,Not an Intersection,0,None,13,Urban-Other Principal Arterial,1,On Roadway,1,Daylight,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,0,No,0000000,Not Applicable,99,Unknown,99,Unknown,12,12:00pm-12:59pm,6,6,99,Unknown,99,Unknown EMS Hospital Arrival Time,0,None,0,None,0,None,1,0
2014,1,10216,Alabama,2,2,0,0,0,3,3,73,JEFFERSON (73),350,BIRMINGHAM,22,4,April,2014,3,Tuesday,13,1:00pm-1:59pm,10,10,1,This section IS ON the NHS,,,,,,,6,Local Street - Municipality,LAKESHORE PKWY,SHANNON WENONAH RD,0,None,33.42466389,33.42466389,-86.886969440,-86.886969440,0,No Special Jurisdiction,12,"Motor Vehicle In-Transport ",6,"Angle ",0,No,2,Intersection,2,Four-Way Intersection,0,None,13,Urban-Other Principal Arterial,1,On Roadway,1,Daylight,10,Cloudy,0,No Additional Atmospheric Conditions,10,Cloudy,0,No,0000000,Not Applicable,99,Unknown,99,Unknown,13,1:00pm-1:59pm,19,19,99,Unknown,99,Unknown EMS Hospital Arrival Time,0,None,0,None,0,None,1,0
2014,1,10217,Alabama,1,1,0,0,0,2,2,73,JEFFERSON (73),350,BIRMINGHAM,24,4,April,2014,5,Thursday,15,3:00pm-3:59pm,50,50,1,This section IS ON the NHS,,,,,,,3,State Highway,SR-VANDERBUILT RD,37TH AVE N,0,None,33.55852222,33.55852222,-86.783208330,-86.783208330,0,No Special Jurisdiction,30,Utility Pole/Light Support,0,Not a Collision with Motor Vehicle In-Transport,0,No,1,Non-Junction,1,Not an Intersection,0,None,13,Urban-Other Principal Arterial,4,On Roadside,1,Daylight,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,0,No,0000000,Not Applicable,99,Unknown,99,Unknown,15,3:00pm-3:59pm,59,59,99,Unknown,99,Unknown EMS Hospital Arrival Time,0,None,0,None,0,None,1,0
2014,1,10218,Alabama,1,1,0,0,0,1,1,35,CONECUH (35),1080,EVERGREEN,26,4,April,2014,7,Saturday,8,8:00am-8:59am,21,21,0,This section IS NOT on the NHS,,,,,,,6,Local Street - Municipality,TED BATES RD,,0,None,31.44670833,31.44670833,-86.979472220,-86.979472220,0,No Special Jurisdiction,42,Tree (Standing Only),0,Not a Collision with Motor Vehicle In-Transport,0,No,1,Non-Junction,1,Not an Intersection,0,None,6,Rural-Local Road or Street,4,On Roadside,1,Daylight,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,0,No,0000000,Not Applicable,99,Unknown,99,Unknown,8,8:00am-8:59am,31,31,88,"Not Applicable (Not Transported) ",88,Not Applicable (Not Transported),0,None,0,None,0,None,1,1
2014,1,10219,Alabama,3,3,0,0,0,4,4,97,MOBILE (97),0,NOT APPLICABLE,14,4,April,2014,2,Monday,8,8:00am-8:59am,58,58,0,This section IS NOT on the NHS,,,,,,,3,State Highway,SR-217,,68,68,30.79511667,30.79511667,-88.228900000,-88.228900000,0,No Special Jurisdiction,12,"Motor Vehicle In-Transport ",1,"Front-to-Rear ",0,No,8,Driveway Access Related,1,Not an Intersection,0,None,3,Rural-Minor Arterial,1,On Roadway,1,Daylight,10,Cloudy,0,No Additional Atmospheric Conditions,10,Cloudy,0,No,0000000,Not Applicable,99,Unknown,99,Unknown,9,9:00am-9:59am,9,9,99,Unknown,99,Unknown EMS Hospital Arrival Time,0,None,0,None,0,None,1,0
2014,1,10220,Alabama,2,2,0,0,0,2,2,19,CHEROKEE (19),0,NOT APPLICABLE,16,4,April,2014,4,Wednesday,5,5:00am-5:59am,35,35,0,This section IS NOT on the NHS,,,,,,,2,U.S. Highway,US-SR 25,,2498,2498,34.10514722,34.10514722,-85.547783330,-85.547783330,0,No Special Jurisdiction,12,"Motor Vehicle In-Transport ",2,Front-to-Front,0,No,1,Non-Junction,1,Not an Intersection,0,None,3,Rural-Minor Arterial,1,On Roadway,2,Dark - Not Lighted,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,0,No,0000000,Not Applicable,99,Unknown,99,Unknown,5,5:00am-5:59am,44,44,88,"Not Applicable (Not Transported) ",88,Not Applicable (Not Transported),0,None,0,None,0,None,1,0
2014,1,10221,Alabama,2,2,0,0,0,2,2,39,COVINGTON (39),0,NOT APPLICABLE,18,4,April,2014,6,Friday,7,7:00am-7:59am,43,43,0,This section IS NOT on the NHS,,,,,,,3,State Highway,SR-55,,234,234,31.27642222,31.27642222,-86.474238890,-86.474238890,0,No Special Jurisdiction,12,"Motor Vehicle In-Transport ",6,"Angle ",0,No,1,Non-Junction,1,Not an Intersection,1,Construction,3,Rural-Minor Arterial,1,On Roadway,1,Daylight,2,Rain,0,No Additional Atmospheric Conditions,2,Rain,0,No,0000000,Not Applicable,99,Unknown,99,Unknown,7,7:00am-7:59am,57,57,99,Unknown,99,Unknown EMS Hospital Arrival Time,0,None,0,None,0,None,1,0
2014,1,10222,Alabama,2,1,1,0,0,1,1,97,MOBILE (97),0,NOT APPLICABLE,18,4,April,2014,6,Friday,22,10:00pm-10:59pm,25,25,0,This section IS NOT on the NHS,,,,,,,4,County Road,CR-POTTER TRACT RD,,0,None,30.42393056,30.42393056,-88.343258330,-88.343258330,0,No Special Jurisdiction,42,Tree (Standing Only),0,Not a Collision with Motor Vehicle In-Transport,0,No,1,Non-Junction,1,Not an Intersection,0,None,6,Rural-Local Road or Street,4,On Roadside,2,Dark - Not Lighted,10,Cloudy,0,No Additional Atmospheric Conditions,10,Cloudy,0,No,0000000,Not Applicable,99,Unknown,99,Unknown,22,10:00pm-10:59pm,35,35,88,"Not Applicable (Not Transported) ",88,Not Applicable (Not Transported),0,None,0,None,0,None,1,1
2014,1,10223,Alabama,1,1,0,1,1,2,2,115,ST. CLAIR (115),0,NOT APPLICABLE,19,4,April,2014,7,Saturday,23,11:00pm-11:59pm,28,28,1,This section IS ON the NHS,,,,,,,1,Interstate,I-20,,1491,1491,33.57081944,33.57081944,-86.496694440,-86.496694440,0,No Special Jurisdiction,8,Pedestrian,0,Not a Collision with Motor Vehicle In-Transport,0,No,1,Non-Junction,1,Not an Intersection,0,None,1,Rural-Principal Arterial-Interstate,1,On Roadway,2,Dark - Not Lighted,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,0,No,0000000,Not Applicable,99,Unknown,99,Unknown,23,11:00pm-11:59pm,45,45,88,"Not Applicable (Not Transported) ",88,Not Applicable (Not Transported),0,None,0,None,0,None,1,0
2014,1,10224,Alabama,2,2,0,0,0,2,2,7,BIBB (7),0,NOT APPLICABLE,22,4,April,2014,3,Tuesday,13,1:00pm-1:59pm,42,42,1,This section IS ON the NHS,,,,,,,2,U.S. Highway,US-SR 6,,986,986,32.84250556,32.84250556,-86.958261110,-86.958261110,0,No Special Jurisdiction,12,"Motor Vehicle In-Transport ",2,Front-to-Front,0,No,1,Non-Junction,1,Not an Intersection,1,Construction,2,Rural-Principal Arterial-Other,1,On Roadway,1,Daylight,10,Cloudy,0,No Additional Atmospheric Conditions,10,Cloudy,0,No,0000000,Not Applicable,99,Unknown,99,Unknown,13,1:00pm-1:59pm,57,57,88,"Not Applicable (Not Transported) ",88,Not Applicable (Not Transported),0,None,0,None,0,None,1,1
2014,1,10225,Alabama,1,1,0,0,0,1,1,73,JEFFERSON (73),1750,IRONDALE,22,4,April,2014,3,Tuesday,21,9:00pm-9:59pm,50,50,1,This section IS ON the NHS,,,,,,,1,Interstate,I-20,,1340,1340,33.53639722,33.53639722,-86.693311110,-86.693311110,0,No Special Jurisdiction,1,Rollover/Overturn,0,Not a Collision with Motor Vehicle In-Transport,0,No,1,Non-Junction,1,Not an Intersection,0,None,1,Rural-Principal Arterial-Interstate,4,On Roadside,3,Dark - Lighted,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,0,No,0000000,Not Applicable,99,Unknown,99,Unknown,22,10:00pm-10:59pm,6,6,88,"Not Applicable (Not Transported) ",88,Not Applicable (Not Transported),0,None,0,None,0,None,1,0
2014,1,10226,Alabama,1,1,0,0,0,1,1,103,MORGAN (103),0,NOT APPLICABLE,26,4,April,2014,7,Saturday,1,1:00am-1:59am,30,30,0,This section IS NOT on the NHS,,,,,,,4,County Road,CR-APPLE GROVE RD,,0,None,34.44038611,34.44038611,-86.609886110,-86.609886110,0,No Special Jurisdiction,42,Tree (Standing Only),0,Not a Collision with Motor Vehicle In-Transport,0,No,1,Non-Junction,1,Not an Intersection,0,None,4,Rural-Major Collector,4,On Roadside,2,Dark - Not Lighted,10,Cloudy,0,No Additional Atmospheric Conditions,10,Cloudy,0,No,0000000,Not Applicable,88,Not Applicable (Not Notified),88,Not Applicable (Not Notified),88,"Not Applicable ",88,Not Applicable,88,"Not Applicable (Not Transported) ",88,Not Applicable (Not Transported),0,None,0,None,0,None,1,1
2014,1,10227,Alabama,1,1,0,0,0,1,1,49,DEKALB (49),0,NOT APPLICABLE,26,4,April,2014,7,Saturday,6,6:00am-6:59am,35,35,1,This section IS ON the NHS,,,,,,,1,Interstate,I-59,,2130,2130,99.99990000,Unknown,999.999900000,Unknown,0,No Special Jurisdiction,1,Rollover/Overturn,0,Not a Collision with Motor Vehicle In-Transport,0,No,1,Non-Junction,1,Not an Intersection,0,None,1,Rural-Principal Arterial-Interstate,1,On Roadway,1,Daylight,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,0,No,0000000,Not Applicable,99,Unknown,99,Unknown,6,6:00am-6:59am,40,40,99,Unknown,99,Unknown EMS Hospital Arrival Time,0,None,0,None,0,None,1,0
2014,1,10228,Alabama,1,1,0,1,1,1,1,51,ELMORE (51),0,NOT APPLICABLE,25,4,April,2014,6,Friday,3,3:00am-3:59am,25,25,0,This section IS NOT on the NHS,,,,,,,3,State Highway,SR-14,,1634,1634,32.53129722,32.53129722,-86.327675000,-86.327675000,0,No Special Jurisdiction,8,Pedestrian,0,Not a Collision with Motor Vehicle In-Transport,0,No,1,Non-Junction,1,Not an Intersection,0,None,14,Urban-Minor Arterial,1,On Roadway,2,Dark - Not Lighted,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,0,No,0000000,Not Applicable,99,Unknown,99,Unknown,3,3:00am-3:59am,30,30,88,"Not Applicable (Not Transported) ",88,Not Applicable (Not Transported),0,None,0,None,0,None,1,0
2014,1,10229,Alabama,2,2,0,0,0,4,4,55,ETOWAH (55),190,ATTALLA,3,3,March,2014,2,Monday,7,7:00am-7:59am,27,27,1,This section IS ON the NHS,,,,,,,3,State Highway,SR-77,,0,None,33.99713889,33.99713889,-86.095069440,-86.095069440,0,No Special Jurisdiction,12,"Motor Vehicle In-Transport ",8,Sideswipe - Opposite Direction,0,No,1,Non-Junction,1,Not an Intersection,0,None,13,Urban-Other Principal Arterial,1,On Roadway,1,Daylight,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,0,No,0000000,Not Applicable,99,Unknown,99,Unknown,7,7:00am-7:59am,29,29,88,"Not Applicable (Not Transported) ",88,Not Applicable (Not Transported),0,None,0,None,0,None,3,0
2014,1,10230,Alabama,2,2,0,0,0,3,3,77,LAUDERDALE (77),0,NOT APPLICABLE,20,3,March,2014,5,Thursday,17,5:00pm-5:59pm,0,0,0,This section IS NOT on the NHS,,,,,,,4,County Road,CR-200,CR-6,0,None,34.90058056,34.90058056,-87.800761110,-87.800761110,0,No Special Jurisdiction,5,Fell/Jumped from Vehicle,0,Not a Collision with Motor Vehicle In-Transport,0,No,2,Intersection,2,Four-Way Intersection,0,None,6,Rural-Local Road or Street,1,On Roadway,1,Daylight,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,0,No,0000000,Not Applicable,99,Unknown,99,Unknown,17,5:00pm-5:59pm,25,25,88,"Not Applicable (Not Transported) ",88,Not Applicable (Not Transported),14,"Motor Vehicle struck by falling cargo,or something that came loose from or something that was set in motion by a vehicle",0,None,0,None,1,1
2014,1,10231,Alabama,3,3,0,0,0,3,3,69,HOUSTON (69),930,DOTHAN,15,4,April,2014,3,Tuesday,7,7:00am-7:59am,51,51,1,This section IS ON the NHS,,,,,,,3,State Highway,SR-210,,103,103,31.21755556,31.21755556,-85.360908330,-85.360908330,0,No Special Jurisdiction,12,"Motor Vehicle In-Transport ",6,"Angle ",0,No,8,Driveway Access Related,1,Not an Intersection,0,None,13,Urban-Other Principal Arterial,1,On Roadway,1,Daylight,2,Rain,0,No Additional Atmospheric Conditions,2,Rain,0,No,0000000,Not Applicable,99,Unknown,99,Unknown,7,7:00am-7:59am,56,56,99,Unknown,99,Unknown EMS Hospital Arrival Time,0,None,0,None,0,None,1,0
2014,1,10232,Alabama,1,1,0,0,0,2,2,87,MACON (87),0,NOT APPLICABLE,15,4,April,2014,3,Tuesday,7,7:00am-7:59am,37,37,0,This section IS NOT on the NHS,,,,,,,4,County Road,CR-26,,0,None,32.41355556,32.41355556,-85.621452780,-85.621452780,0,No Special Jurisdiction,30,Utility Pole/Light Support,0,Not a Collision with Motor Vehicle In-Transport,0,No,1,Non-Junction,1,Not an Intersection,0,None,4,Rural-Major Collector,4,On Roadside,1,Daylight,2,Rain,0,No Additional Atmospheric Conditions,2,Rain,0,No,0000000,Not Applicable,99,Unknown,99,Unknown,7,7:00am-7:59am,45,45,99,Unknown,99,Unknown EMS Hospital Arrival Time,0,None,0,None,0,None,1,0
2014,1,10233,Alabama,2,2,0,0,0,2,2,103,MORGAN (103),0,NOT APPLICABLE,26,4,April,2014,7,Saturday,10,10:00am-10:59am,3,3,1,This section IS ON the NHS,,,,,,,3,State Highway,SR-157,,192,192,34.33481389,34.33481389,-87.015636110,-87.015636110,0,No Special Jurisdiction,59,"Traffic Sign Support ",0,Not a Collision with Motor Vehicle In-Transport,0,No,1,Non-Junction,1,Not an Intersection,0,None,2,Rural-Principal Arterial-Other,3,On Median,1,Daylight,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,0,No,0000000,Not Applicable,99,Unknown,99,Unknown,10,10:00am-10:59am,17,17,88,"Not Applicable (Not Transported) ",88,Not Applicable (Not Transported),0,None,0,None,0,None,1,0
2014,1,10234,Alabama,1,1,0,0,0,1,1,53,ESCAMBIA (53),0,NOT APPLICABLE,26,4,April,2014,7,Saturday,22,10:00pm-10:59pm,2,2,0,This section IS NOT on the NHS,,,,,,,2,U.S. Highway,US-SR 3,,382,382,31.01951944,31.01951944,-87.544225000,-87.544225000,0,No Special Jurisdiction,1,Rollover/Overturn,0,Not a Collision with Motor Vehicle In-Transport,0,No,1,Non-Junction,1,Not an Intersection,0,None,3,Rural-Minor Arterial,1,On Roadway,2,Dark - Not Lighted,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,0,No,0000000,Not Applicable,99,Unknown,99,Unknown,22,10:00pm-10:59pm,21,21,88,"Not Applicable (Not Transported) ",88,Not Applicable (Not Transported),0,None,0,None,0,None,1,1
2014,1,10235,Alabama,1,1,0,0,0,1,1,47,DALLAS (47),0,NOT APPLICABLE,25,4,April,2014,6,Friday,17,5:00pm-5:59pm,50,50,0,This section IS NOT on the NHS,,,,,,,4,County Road,CR-826,,0,None,32.44863056,32.44863056,-86.920986110,-86.920986110,0,No Special Jurisdiction,10,Railway Vehicle,0,Not a Collision with Motor Vehicle In-Transport,0,No,6,"Railway Grade Crossing ",1,Not an Intersection,0,None,6,Rural-Local Road or Street,1,On Roadway,1,Daylight,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,0,No,727596B,727596B,88,Not Applicable (Not Notified),88,Not Applicable (Not Notified),88,"Not Applicable ",88,Not Applicable,88,"Not Applicable (Not Transported) ",88,Not Applicable (Not Transported),0,None,0,None,0,None,1,1
2014,1,10236,Alabama,1,1,0,0,0,2,2,3,BALDWIN (3),0,NOT APPLICABLE,27,4,April,2014,1,Sunday,0,0:00am-0:59am,10,10,0,This section IS NOT on the NHS,,,,,,,4,County Road,CR-49,,0,None,30.32211389,30.32211389,-87.767575000,-87.767575000,0,No Special Jurisdiction,42,Tree (Standing Only),0,Not a Collision with Motor Vehicle In-Transport,0,No,1,Non-Junction,1,Not an Intersection,0,None,5,Rural-Minor Collector,4,On Roadside,2,Dark - Not Lighted,5,"Fog, Smog, Smoke",0,No Additional Atmospheric Conditions,5,"Fog, Smog, Smoke",0,No,0000000,Not Applicable,99,Unknown,99,Unknown,0,0:00am-0:59am,22,22,99,Unknown,99,Unknown EMS Hospital Arrival Time,0,None,0,None,0,None,1,1
2014,1,10237,Alabama,1,1,0,0,0,1,1,25,CLARKE (25),1480,GROVE HILL,27,4,April,2014,1,Sunday,12,12:00pm-12:59pm,15,15,0,This section IS NOT on the NHS,,,,,,,4,County Road,CR-22,,0,None,31.71504167,31.71504167,-87.756661110,-87.756661110,0,No Special Jurisdiction,42,Tree (Standing Only),0,Not a Collision with Motor Vehicle In-Transport,0,No,1,Non-Junction,1,Not an Intersection,0,None,6,Rural-Local Road or Street,4,On Roadside,9,Unknown,10,Cloudy,0,No Additional Atmospheric Conditions,10,Cloudy,0,No,0000000,Not Applicable,99,Unknown,99,Unknown,12,12:00pm-12:59pm,30,30,99,Unknown,99,Unknown EMS Hospital Arrival Time,0,None,0,None,0,None,1,0
2014,1,10238,Alabama,2,2,0,0,0,6,6,97,MOBILE (97),0,NOT APPLICABLE,28,4,April,2014,2,Monday,11,11:00am-11:59am,0,0,0,This section IS NOT on the NHS,,,,,,,4,County Road,CR-CELESTE ROAD,SALCO RD,0,None,30.95700000,30.95700000,-88.124205560,-88.124205560,0,No Special Jurisdiction,12,"Motor Vehicle In-Transport ",6,"Angle ",0,No,2,Intersection,3,T-Intersection,0,None,4,Rural-Major Collector,1,On Roadway,1,Daylight,10,Cloudy,0,No Additional Atmospheric Conditions,10,Cloudy,0,No,0000000,Not Applicable,99,Unknown,99,Unknown,11,11:00am-11:59am,17,17,99,Unknown,99,Unknown EMS Hospital Arrival Time,0,None,0,None,0,None,1,0
2014,1,10239,Alabama,3,3,0,0,0,3,3,33,COLBERT (33),0,NOT APPLICABLE,23,4,April,2014,4,Wednesday,13,1:00pm-1:59pm,45,45,1,This section IS ON the NHS,,,,,,,2,U.S. Highway,US-SR 13,BLUFF CANYON ROAD,3063,3063,34.64747500,34.64747500,-87.653488890,-87.653488890,0,No Special Jurisdiction,12,"Motor Vehicle In-Transport ",1,"Front-to-Rear ",0,No,3,"Intersection-Related ",3,T-Intersection,0,None,2,Rural-Principal Arterial-Other,1,On Roadway,1,Daylight,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,0,No,0000000,Not Applicable,99,Unknown,99,Unknown,13,1:00pm-1:59pm,53,53,99,Unknown,99,Unknown EMS Hospital Arrival Time,0,None,0,None,0,None,1,0
2014,1,10240,Alabama,1,1,0,0,0,1,1,125,TUSCALOOSA (125),0,NOT APPLICABLE,3,5,May,2014,7,Saturday,0,0:00am-0:59am,50,50,1,This section IS ON the NHS,,,,,,,1,Interstate,I-59,,710,710,33.16801944,33.16801944,-87.557763890,-87.557763890,0,No Special Jurisdiction,38,Fence,0,Not a Collision with Motor Vehicle In-Transport,0,No,1,Non-Junction,1,Not an Intersection,0,None,1,Rural-Principal Arterial-Interstate,3,On Median,2,Dark - Not Lighted,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,0,No,0000000,Not Applicable,99,Unknown,99,Unknown,1,1:00am-1:59am,5,5,88,"Not Applicable (Not Transported) ",88,Not Applicable (Not Transported),0,None,0,None,0,None,1,1
